"HGMA.ID","User","dataset.ID","Parent.Code","Book.Code","Dilution","Injection.Volume.uL","Sample.Location","File.Location","Notes"
"HGMA_1367","MC","HGMD_0061","HGMF_1210","MC01-65-R2E1","neat","10","Fr1-Bx9-H4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0061/mzml/HGMA_1367.mzML",NA
"HGMA_1368","MC","HGMD_0061","HGMF_1211","MC01-65-R2E2","neat","10","Fr1-Bx9-H5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0061/mzml/HGMA_1368.mzML",NA
"HGMA_1369","MC","HGMD_0061","HGMF_1213","MC01-65-R3E1","neat","10","Fr1-Bx9-H6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0061/mzml/HGMA_1369.mzML",NA
"HGMA_1370","MC","HGMD_0061","HGMF_1214","MC01-65-R3E2","neat","10","Fr1-Bx9-H7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0061/mzml/HGMA_1370.mzML",NA
"HGMA_1371","MC","HGMD_0061","HGMF_1216","MC01-65-R4E1","neat","10","Fr1-Bx9-H8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0061/mzml/HGMA_1371.mzML",NA
"HGMA_1372","MC","HGMD_0061","HGMF_1217","MC01-65-R4E2","neat","10","Fr1-Bx9-H9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0061/mzml/HGMA_1372.mzML",NA
"HGMA_1373","MC","HGMD_0062",NA,"MC01-22",NA,"10",NA,NA,NA
"HGMA_1374","MC","HGMD_0062",NA,"MC01-22",NA,"20",NA,NA,NA
"HGMA_1375","MC","HGMD_0063",NA,"PR01-12-11+12","neat","3",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0063_PR1-12/mzml/HGMA_1375_PR1-12-11+12.mzML",NA
"HGMA_1376","MC","HGMD_0063",NA,"PR01-12-26","neat","3",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0063_PR1-12/mzml/HGMA_1376_PR1-12-26.mzML",NA
"HGMA_1377","MC","HGMD_0063",NA,"PR01-12-41","neat","3",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0063_PR1-12/mzml/HGMA_1377_PR1-12_41.mzML",NA
"HGMA_1378","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1059","MC01-57-04","neat","3","Fr1-Bx10-A1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1378.mzML",NA
"HGMA_1379","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1060","MC01-57-05","neat","3","Fr1-Bx10-A2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1379.mzML",NA
"HGMA_1380","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1061","MC01-57-06","neat","3","Fr1-Bx10-A3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1380.mzML",NA
"HGMA_1381","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1062","MC01-57-07","neat","3","Fr1-Bx10-A4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1381.mzML",NA
"HGMA_1382","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1063","MC01-57-08","neat","3","Fr1-Bx10-A5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1382.mzML",NA
"HGMA_1383","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1064","MC01-57-09","neat","3","Fr1-Bx10-A6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1383.mzML",NA
"HGMA_1384","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1065","MC01-57-10","neat","3","Fr1-Bx10-A7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1384.mzML",NA
"HGMA_1385","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1066","MC01-57-11","neat","3","Fr1-Bx10-A8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1385.mzML",NA
"HGMA_1386","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1067","MC01-57-12","neat","3","Fr1-Bx10-A9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1386.mzML",NA
"HGMA_1387","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1068","MC01-57-13","neat","3","Fr1-Bx10-B1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1387.mzML",NA
"HGMA_1388","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1069","MC01-57-14","neat","3","Fr1-Bx10-B2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1388.mzML",NA
"HGMA_1389","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1070","MC01-57-15","neat","3","Fr1-Bx10-B3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1389.mzML",NA
"HGMA_1390","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1071","MC01-57-16","neat","3","Fr1-Bx10-B4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1390.mzML",NA
"HGMA_1391","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1072","MC01-57-17","neat","3","Fr1-Bx10-B5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1391.mzML",NA
"HGMA_1392","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1073","MC01-57-18","neat","3","Fr1-Bx10-B6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1392.mzML",NA
"HGMA_1393","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1074","MC01-57-19","neat","3","Fr1-Bx10-B7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1393.mzML",NA
"HGMA_1394","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1075","MC01-57-20","neat","3","Fr1-Bx10-B8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1394.mzML",NA
"HGMA_1395","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1076","MC01-57-21","neat","3","Fr1-Bx10-B9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1395.mzML",NA
"HGMA_1396","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1077","MC01-57-22","neat","3","Fr1-Bx10-C1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1396.mzML",NA
"HGMA_1397","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1078","MC01-57-23","neat","3","Fr1-Bx10-C2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1397.mzML",NA
"HGMA_1398","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1079","MC01-57-24","neat","3","Fr1-Bx10-C3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1398.mzML",NA
"HGMA_1399","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1080","MC01-57-25","neat","3","Fr1-Bx10-C4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1399.mzML",NA
"HGMA_1400","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1081","MC01-57-26","neat","3","Fr1-Bx10-C5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1400.mzML",NA
"HGMA_1401","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1082","MC01-57-27","neat","3","Fr1-Bx10-C6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1401.mzML",NA
"HGMA_1402","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1083","MC01-57-28/30","neat","3","Fr1-Bx10-C7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1402.mzML",NA
"HGMA_1403","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1084","MC01-57-31","neat","3","Fr1-Bx10-C8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1403.mzML",NA
"HGMA_1404","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1085","MC01-57-32","neat","3","Fr1-Bx10-C9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1404.mzML",NA
"HGMA_1405","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1086","MC01-57-33","neat","3","Fr1-Bx10-D1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1405.mzML",NA
"HGMA_1406","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1087","MC01-57-34","neat","3","Fr1-Bx10-D2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1406.mzML",NA
"HGMA_1407","MC","HGMD_0064; HGMD_0075; HGMD_0082","HGMF_1088","MC01-57-35","neat","3","Fr1-Bx10-D3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1407.mzML",NA
"HGMA_1408","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1089","MC01-61-03","neat","3","Fr1-Bx10-D4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1408.mzML",NA
"HGMA_1409","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1090","MC01-61-04","neat","3","Fr1-Bx10-D5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1409.mzML",NA
"HGMA_1410","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1091","MC01-61-05","neat","3","Fr1-Bx10-D6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1410.mzML",NA
"HGMA_1411","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1092","MC01-61-06","neat","3","Fr1-Bx10-D7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1411.mzML",NA
"HGMA_1412","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1093","MC01-61-07","neat","3","Fr1-Bx10-D8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1412.mzML",NA
"HGMA_1413","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1094","MC01-61-08","neat","3","Fr1-Bx10-D9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1413.mzML",NA
"HGMA_1414","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1095","MC01-61-09","neat","3","Fr1-Bx10-E1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1414.mzML",NA
"HGMA_1415","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1096","MC01-61-10","neat","3","Fr1-Bx10-E2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1415.mzML",NA
"HGMA_1416","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1097","MC01-61-11","neat","3","Fr1-Bx10-E3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1416.mzML",NA
"HGMA_1417","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1098","MC01-61-12","neat","3","Fr1-Bx10-E4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1417.mzML",NA
"HGMA_1418","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1099","MC01-61-13","neat","3","Fr1-Bx10-E5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1418.mzML",NA
"HGMA_1419","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1100","MC01-61-14","neat","3","Fr1-Bx10-E6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1419.mzML",NA
"HGMA_1420","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1101","MC01-61-15","neat","3","Fr1-Bx10-E7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1420.mzML",NA
"HGMA_1421","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1102","MC01-61-16","neat","3","Fr1-Bx10-E8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1421.mzML",NA
"HGMA_1422","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1103","MC01-61-17","neat","3","Fr1-Bx10-E9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1422.mzML",NA
"HGMA_1423","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1104","MC01-61-18","neat","3","Fr1-Bx10-F1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1423.mzML",NA
"HGMA_1424","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1105","MC01-61-19","neat","3","Fr1-Bx10-F2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1424.mzML",NA
"HGMA_1425","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1106","MC01-61-20","neat","3","Fr1-Bx10-F3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1425.mzML",NA
"HGMA_1426","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1107","MC01-61-21","neat","3","Fr1-Bx10-F4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1426.mzML",NA
"HGMA_1427","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1108","MC01-61-22","neat","3","Fr1-Bx10-F5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1427.mzML",NA
"HGMA_1428","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1109","MC01-61-23","neat","3","Fr1-Bx10-F6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1428.mzML",NA
"HGMA_1429","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1110","MC01-61-24","neat","3","Fr1-Bx10-F7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1429.mzML",NA
"HGMA_1430","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1111","MC01-61-25","neat","3","Fr1-Bx10-F8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1430.mzML",NA
"HGMA_1431","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1112","MC01-61-26","neat","3","Fr1-Bx10-F9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1431.mzML",NA
"HGMA_1432","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1113","MC01-61-27","neat","3","Fr1-Bx10-G1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1432.mzML",NA
"HGMA_1433","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1114","MC01-61-28","neat","3","Fr1-Bx10-G2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1433.mzML",NA
"HGMA_1434","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1115","MC01-61-29","neat","3","Fr1-Bx10-G3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1434.mzML",NA
"HGMA_1435","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1116","MC01-61-30","neat","3","Fr1-Bx10-G4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1435.mzML",NA
"HGMA_1436","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1117","MC01-61-31","neat","3","Fr1-Bx10-G5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1436.mzML",NA
"HGMA_1437","MC","HGMD_0065; HGMD_0075; HGMD_0082","HGMF_1118","MC01-61-32","neat","3","Fr1-Bx10-G6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1437.mzML",NA
"HGMA_1438","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1119","MC01-62-03","neat","3","Fr1-Bx10-G7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1438.mzML",NA
"HGMA_1439","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1120","MC01-62-04","neat","3","Fr1-Bx10-G8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1439.mzML",NA
"HGMA_1440","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1121","MC01-62-05","neat","3","Fr1-Bx10-G9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1440.mzML",NA
"HGMA_1441","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1122","MC01-62-06","neat","3","Fr1-Bx10-H1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1441.mzML",NA
"HGMA_1442","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1123","MC01-62-07","neat","3","Fr1-Bx10-H2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1442.mzML",NA
"HGMA_1443","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1124","MC01-62-08","neat","3","Fr1-Bx10-H3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1443.mzML",NA
"HGMA_1444","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1125","MC01-62-09","neat","3","Fr1-Bx10-H4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1444.mzML",NA
"HGMA_1445","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1126","MC01-62-10","neat","3","Fr1-Bx10-H5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1445.mzML",NA
"HGMA_1446","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1127","MC01-62-11","neat","3","Fr1-Bx10-H6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1446.mzML",NA
"HGMA_1447","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1128","MC01-62-12","neat","3","Fr1-Bx10-H7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1447.mzML",NA
"HGMA_1448","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1129","MC01-62-13","neat","3","Fr1-Bx10-H8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1448.mzML",NA
"HGMA_1449","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1130","MC01-62-14","neat","3","Fr1-Bx10-H9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1449.mzML",NA
"HGMA_1450","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1131","MC01-62-15","neat","3","Fr1-Bx10-I1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1450.mzML",NA
"HGMA_1451","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1132","MC01-62-16","neat","3","Fr1-Bx10-I2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1451.mzML",NA
"HGMA_1452","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1133","MC01-62-17","neat","3","Fr1-Bx10-I3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1452.mzML",NA
"HGMA_1453","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1134","MC01-62-18","neat","3","Fr1-Bx10-I4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1453.mzML",NA
"HGMA_1454","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1135","MC01-62-19","neat","3","Fr1-Bx10-I5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1454.mzML",NA
"HGMA_1455","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1136","MC01-62-20","neat","3","Fr1-Bx10-I6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1455.mzML",NA
"HGMA_1456","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1137","MC01-62-21","neat","3","Fr1-Bx10-I7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1456.mzML",NA
"HGMA_1457","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1138","MC01-62-22","neat","3","Fr1-Bx10-I8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1457.mzML",NA
"HGMA_1458","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1139","MC01-62-23","neat","3","Fr1-Bx10-I9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1458.mzML",NA
"HGMA_1459","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1140","MC01-62-24","neat","3","Fr1-Bx17-D6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1459.mzML",NA
"HGMA_1460","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1141","MC01-62-25","neat","3","Fr1-Bx17-D7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1460.mzML",NA
"HGMA_1461","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1142","MC01-62-26","neat","3","Fr1-Bx17-D8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1461.mzML",NA
"HGMA_1462","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1143","MC01-62-27","neat","3","Fr1-Bx17-D9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1462.mzML",NA
"HGMA_1463","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1144","MC01-62-28","neat","3","Fr1-Bx17-E1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1463.mzML",NA
"HGMA_1464","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1145","MC01-62-29","neat","3","Fr1-Bx17-E2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1464.mzML",NA
"HGMA_1465","MC","HGMD_0066; HGMD_0075; HGMD_0082","HGMF_1146","MC01-62-30","neat","3","Fr1-Bx17-E3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1465.mzML",NA
"HGMA_1466","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1018","MC01-56-03","neat","3","Fr1-Bx17-E4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1466.mzML",NA
"HGMA_1467","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1019","MC01-56-04","neat","3","Fr1-Bx12-A1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1467.mzML",NA
"HGMA_1468","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1020","MC01-56-05","neat","3","Fr1-Bx12-A2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1468.mzML",NA
"HGMA_1469","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1021","MC01-56-06","neat","3","Fr1-Bx12-A3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1469.mzML",NA
